Month,Day,Hour,PV_component,Demand
1.0,1.0,0.0,2.5,13.2275
1.0,1.0,0.0,2.5,9.97875
1.0,1.0,0.0,2.5,9.3925
1.0,1.0,0.0,2.5,12.7425
1.0,1.0,1.0,0.0,13.0525
1.0,1.0,1.0,0.0,8.99
1.0,1.0,1.0,0.0,7.9
1.0,1.0,1.0,0.0,10.7275
1.0,1.0,2.0,0.0,10.47
1.0,1.0,2.0,0.0,7.8025
1.0,1.0,2.0,0.0,8.0925
1.0,1.0,2.0,0.0,10.55625
1.0,1.0,3.0,0.0,10.11875
1.0,1.0,3.0,0.0,7.845
1.0,1.0,3.0,0.0,8.09875
1.0,1.0,3.0,0.0,10.49875
1.0,1.0,4.0,0.0,10.43
1.0,1.0,4.0,0.0,8.8075
1.0,1.0,4.0,0.0,11.25125
1.0,1.0,4.0,0.0,15.19875
1.0,1.0,5.0,0.0,15.1775
1.0,1.0,5.0,0.0,10.9225
1.0,1.0,5.0,0.0,11.9025
1.0,1.0,5.0,0.0,17.7275
1.0,1.0,6.0,0.0,20.10875
1.0,1.0,6.0,0.0,44.6275
1.0,1.0,6.0,0.0,118.415
1.0,1.0,6.0,0.0,170.59625
1.0,1.0,7.0,204.6715,174.72375
1.0,1.0,7.0,204.6715,151.0925
1.0,1.0,7.0,204.6715,196.7975
1.0,1.0,7.0,204.6715,256.59875
1.0,1.0,8.0,636.673,235.63375
1.0,1.0,8.0,636.673,164.25875
1.0,1.0,8.0,636.673,163.62375
1.0,1.0,8.0,636.673,230.23625
1.0,1.0,9.0,1016.3739999999999,237.29375
1.0,1.0,9.0,1016.3739999999999,180.09125
1.0,1.0,9.0,1016.3739999999999,178.94875
1.0,1.0,9.0,1016.3739999999999,237.43
1.0,1.0,10.0,1271.0810000000001,237.2875
1.0,1.0,10.0,1271.0810000000001,183.5325
1.0,1.0,10.0,1271.0810000000001,183.9725
1.0,1.0,10.0,1271.0810000000001,233.86875
1.0,1.0,11.0,1394.2685,226.96
1.0,1.0,11.0,1394.2685,161.195
1.0,1.0,11.0,1394.2685,162.36625
1.0,1.0,11.0,1394.2685,226.13125
1.0,1.0,12.0,1406.7735,223.9725
1.0,1.0,12.0,1406.7735,158.50125
1.0,1.0,12.0,1406.7735,158.11625
1.0,1.0,12.0,1406.7735,222.2325
1.0,1.0,13.0,1346.355,222.5475
1.0,1.0,13.0,1346.355,158.81125
1.0,1.0,13.0,1346.355,158.53
1.0,1.0,13.0,1346.355,222.52
1.0,1.0,14.0,1200.545,223.09875
1.0,1.0,14.0,1200.545,159.84375
1.0,1.0,14.0,1200.545,159.1825
1.0,1.0,14.0,1200.545,223.3225
1.0,1.0,15.0,965.5505,226.05875
1.0,1.0,15.0,965.5505,163.20125
1.0,1.0,15.0,965.5505,159.5675
1.0,1.0,15.0,965.5505,222.08
1.0,1.0,16.0,639.3955,221.285
1.0,1.0,16.0,639.3955,129.7575
1.0,1.0,16.0,639.3955,106.29375
1.0,1.0,16.0,639.3955,171.90125
1.0,1.0,17.0,288.973,172.15125
1.0,1.0,17.0,288.973,108.26
1.0,1.0,17.0,288.973,108.84875
1.0,1.0,17.0,288.973,171.05125
1.0,1.0,18.0,61.7245,122.30125
1.0,1.0,18.0,61.7245,41.6525
1.0,1.0,18.0,61.7245,16.74625
1.0,1.0,18.0,61.7245,26.37
1.0,1.0,19.0,0.0,25.61875
1.0,1.0,19.0,0.0,17.3475
1.0,1.0,19.0,0.0,15.59125
1.0,1.0,19.0,0.0,20.86375
1.0,1.0,20.0,0.0,21.21125
1.0,1.0,20.0,0.0,13.1275
1.0,1.0,20.0,0.0,12.15625
1.0,1.0,20.0,0.0,20.2375
1.0,1.0,21.0,0.0,21.24375
1.0,1.0,21.0,0.0,13.16375
1.0,1.0,21.0,0.0,12.5675
1.0,1.0,21.0,0.0,16.2425
1.0,1.0,22.0,0.0,13.10125
1.0,1.0,22.0,0.0,8.61
1.0,1.0,22.0,0.0,8.07875
1.0,1.0,22.0,0.0,12.9225
1.0,1.0,23.0,0.0,12.94
1.0,1.0,23.0,0.0,8.1675
1.0,1.0,23.0,0.0,7.67375
1.0,1.0,23.0,0.0,11.72375
1.0,2.0,0.0,0.0,10.8975
1.0,2.0,0.0,0.0,6.9175
1.0,2.0,0.0,0.0,7.0
1.0,2.0,0.0,0.0,10.75375
1.0,2.0,1.0,0.0,10.65
1.0,2.0,1.0,0.0,7.48375
1.0,2.0,1.0,0.0,7.795
1.0,2.0,1.0,0.0,10.835
1.0,2.0,2.0,0.0,10.4225
1.0,2.0,2.0,0.0,6.21625
1.0,2.0,2.0,0.0,6.46
1.0,2.0,2.0,0.0,10.59125
1.0,2.0,3.0,0.0,10.50875
1.0,2.0,3.0,0.0,6.505
1.0,2.0,3.0,0.0,6.61125
1.0,2.0,3.0,0.0,10.62625
1.0,2.0,4.0,0.0,10.40625
1.0,2.0,4.0,0.0,7.00875
1.0,2.0,4.0,0.0,9.34875
1.0,2.0,4.0,0.0,16.26
1.0,2.0,5.0,0.0,18.025
1.0,2.0,5.0,0.0,11.5175
1.0,2.0,5.0,0.0,11.28125
1.0,2.0,5.0,0.0,17.3625
1.0,2.0,6.0,0.0,23.735
1.0,2.0,6.0,0.0,40.09875
1.0,2.0,6.0,0.0,107.395
1.0,2.0,6.0,0.0,169.1675
1.0,2.0,7.0,230.3675,173.5325
1.0,2.0,7.0,230.3675,103.7875
1.0,2.0,7.0,230.3675,104.74125
1.0,2.0,7.0,230.3675,176.565
1.0,2.0,8.0,667.7975,177.16625
1.0,2.0,8.0,667.7975,106.97875
1.0,2.0,8.0,667.7975,110.10125
1.0,2.0,8.0,667.7975,235.05625
1.0,2.0,9.0,1029.7975,289.67375
1.0,2.0,9.0,1029.7975,179.77625
1.0,2.0,9.0,1029.7975,148.6225
1.0,2.0,9.0,1029.7975,228.3325
1.0,2.0,10.0,1275.3105,228.40125
1.0,2.0,10.0,1275.3105,149.3875
1.0,2.0,10.0,1275.3105,150.66125
1.0,2.0,10.0,1275.3105,232.46375
1.0,2.0,11.0,1405.7985,225.9525
1.0,2.0,11.0,1405.7985,129.11
1.0,2.0,11.0,1405.7985,131.1275
1.0,2.0,11.0,1405.7985,224.23625
1.0,2.0,12.0,1420.1195,224.15125
1.0,2.0,12.0,1420.1195,132.245
1.0,2.0,12.0,1420.1195,132.16
1.0,2.0,12.0,1420.1195,224.2725
1.0,2.0,13.0,1332.6979999999999,224.87125
1.0,2.0,13.0,1332.6979999999999,127.64375
1.0,2.0,13.0,1332.6979999999999,128.665
1.0,2.0,13.0,1332.6979999999999,227.12375
1.0,2.0,14.0,1121.757,227.535
1.0,2.0,14.0,1121.757,124.5025
1.0,2.0,14.0,1121.757,124.8
1.0,2.0,14.0,1121.757,229.99375
1.0,2.0,15.0,843.5105,232.775
1.0,2.0,15.0,843.5105,127.19375
1.0,2.0,15.0,843.5105,127.59125
1.0,2.0,15.0,843.5105,235.09125
1.0,2.0,16.0,575.5545,225.1725
1.0,2.0,16.0,575.5545,114.21625
1.0,2.0,16.0,575.5545,93.46875
1.0,2.0,16.0,575.5545,173.55375
1.0,2.0,17.0,266.8935,173.57375
1.0,2.0,17.0,266.8935,94.8525
1.0,2.0,17.0,266.8935,95.02625
1.0,2.0,17.0,266.8935,170.9425
1.0,2.0,18.0,48.5265,156.77375
1.0,2.0,18.0,48.5265,74.23
1.0,2.0,18.0,48.5265,13.8
1.0,2.0,18.0,48.5265,22.93875
1.0,2.0,19.0,0.0,20.54625
1.0,2.0,19.0,0.0,13.5425
1.0,2.0,19.0,0.0,13.8
1.0,2.0,19.0,0.0,19.90125
1.0,2.0,20.0,0.0,20.40125
1.0,2.0,20.0,0.0,20.595
1.0,2.0,20.0,0.0,21.675
1.0,2.0,20.0,0.0,20.78125
1.0,2.0,21.0,0.0,18.3625
1.0,2.0,21.0,0.0,18.3075
1.0,2.0,21.0,0.0,15.81375
1.0,2.0,21.0,0.0,11.99875
1.0,2.0,22.0,0.0,10.5425
1.0,2.0,22.0,0.0,10.5725
1.0,2.0,22.0,0.0,9.8325
1.0,2.0,22.0,0.0,10.1025
1.0,2.0,23.0,0.0,10.765
1.0,2.0,23.0,0.0,10.3775
1.0,2.0,23.0,0.0,9.755
1.0,2.0,23.0,0.0,10.03875
1.0,3.0,0.0,0.0,10.47125
1.0,3.0,0.0,0.0,10.25625
1.0,3.0,0.0,0.0,10.09375
1.0,3.0,0.0,0.0,10.26125
1.0,3.0,1.0,0.0,10.41875
1.0,3.0,1.0,0.0,10.1125
1.0,3.0,1.0,0.0,9.9375
1.0,3.0,1.0,0.0,9.98375
1.0,3.0,2.0,0.0,10.1825
1.0,3.0,2.0,0.0,10.42
1.0,3.0,2.0,0.0,9.93
1.0,3.0,2.0,0.0,9.8125
1.0,3.0,3.0,0.0,10.27375
1.0,3.0,3.0,0.0,10.3875
1.0,3.0,3.0,0.0,9.6925
1.0,3.0,3.0,0.0,9.4725
1.0,3.0,4.0,0.0,10.9425
1.0,3.0,4.0,0.0,13.00625
1.0,3.0,4.0,0.0,13.1325
1.0,3.0,4.0,0.0,14.34875
1.0,3.0,5.0,0.0,17.605
1.0,3.0,5.0,0.0,18.4025
1.0,3.0,5.0,0.0,17.37125
1.0,3.0,5.0,0.0,16.5975
1.0,3.0,6.0,0.0,20.07
1.0,3.0,6.0,0.0,68.0675
1.0,3.0,6.0,0.0,126.61375
1.0,3.0,6.0,0.0,154.935
1.0,3.0,7.0,228.555,169.90625
1.0,3.0,7.0,228.555,169.8525
1.0,3.0,7.0,228.555,156.90625
1.0,3.0,7.0,228.555,157.67625
1.0,3.0,8.0,676.3610000000001,170.845
1.0,3.0,8.0,676.3610000000001,170.62
1.0,3.0,8.0,676.3610000000001,160.015
1.0,3.0,8.0,676.3610000000001,161.14875
1.0,3.0,9.0,1053.382,172.5925
1.0,3.0,9.0,1053.382,192.48625
1.0,3.0,9.0,1053.382,221.55375
1.0,3.0,9.0,1053.382,233.87625
1.0,3.0,10.0,1295.014,233.545
1.0,3.0,10.0,1295.014,229.005
1.0,3.0,10.0,1295.014,235.6375
1.0,3.0,10.0,1295.014,234.25625
1.0,3.0,11.0,1394.2725,223.55
1.0,3.0,11.0,1394.2725,222.92625
1.0,3.0,11.0,1394.2725,206.83
1.0,3.0,11.0,1394.2725,207.29125
1.0,3.0,12.0,1410.0435,223.21625
1.0,3.0,12.0,1410.0435,221.56625
1.0,3.0,12.0,1410.0435,203.8075
1.0,3.0,12.0,1410.0435,203.0825
1.0,3.0,13.0,1358.6155,221.32375
1.0,3.0,13.0,1358.6155,222.25625
1.0,3.0,13.0,1358.6155,204.60625
1.0,3.0,13.0,1358.6155,205.0725
1.0,3.0,14.0,1213.3995,222.43
1.0,3.0,14.0,1213.3995,220.80375
1.0,3.0,14.0,1213.3995,202.9725
1.0,3.0,14.0,1213.3995,205.65625
1.0,3.0,15.0,979.0305,226.19375
1.0,3.0,15.0,979.0305,227.9225
1.0,3.0,15.0,979.0305,211.56125
1.0,3.0,15.0,979.0305,210.7925
1.0,3.0,16.0,657.6139999999999,204.10375
1.0,3.0,16.0,657.6139999999999,176.5475
1.0,3.0,16.0,657.6139999999999,177.915
1.0,3.0,16.0,657.6139999999999,177.57125
1.0,3.0,17.0,301.1645,170.81125
1.0,3.0,17.0,301.1645,171.03
1.0,3.0,17.0,301.1645,156.5825
1.0,3.0,17.0,301.1645,153.635
1.0,3.0,18.0,62.588,143.21625
1.0,3.0,18.0,62.588,74.675
1.0,3.0,18.0,62.588,24.35375
1.0,3.0,18.0,62.588,19.59875
1.0,3.0,19.0,0.0,20.21125
1.0,3.0,19.0,0.0,20.43875
1.0,3.0,19.0,0.0,19.01875
1.0,3.0,19.0,0.0,18.98
1.0,3.0,20.0,0.0,19.05625
1.0,3.0,20.0,0.0,18.2375
1.0,3.0,20.0,0.0,16.1825
1.0,3.0,20.0,0.0,16.3425
1.0,3.0,21.0,0.0,18.32125
1.0,3.0,21.0,0.0,18.23125
1.0,3.0,21.0,0.0,15.295
1.0,3.0,21.0,0.0,11.79875
1.0,3.0,22.0,0.0,10.72
1.0,3.0,22.0,0.0,10.295
1.0,3.0,22.0,0.0,9.25375
1.0,3.0,22.0,0.0,9.63
1.0,3.0,23.0,0.0,10.7125
1.0,3.0,23.0,0.0,10.53875
1.0,3.0,23.0,0.0,9.86625
1.0,3.0,23.0,0.0,10.0325
1.0,4.0,0.0,0.0,10.605
1.0,4.0,0.0,0.0,10.31625
1.0,4.0,0.0,0.0,9.51
1.0,4.0,0.0,0.0,9.63375
1.0,4.0,1.0,0.0,10.5725
1.0,4.0,1.0,0.0,10.75625
1.0,4.0,1.0,0.0,9.72375
1.0,4.0,1.0,0.0,9.545
1.0,4.0,2.0,0.0,10.405
1.0,4.0,2.0,0.0,10.59125
1.0,4.0,2.0,0.0,9.53875
1.0,4.0,2.0,0.0,9.38375
1.0,4.0,3.0,0.0,10.74875
1.0,4.0,3.0,0.0,10.9775
1.0,4.0,3.0,0.0,9.83875
1.0,4.0,3.0,0.0,9.5225
1.0,4.0,4.0,0.0,10.61375
1.0,4.0,4.0,0.0,10.5675
1.0,4.0,4.0,0.0,9.14625
1.0,4.0,4.0,0.0,10.50625
1.0,4.0,5.0,0.0,14.445
1.0,4.0,5.0,0.0,15.5525
1.0,4.0,5.0,0.0,13.5725
1.0,4.0,5.0,0.0,14.93625
1.0,4.0,6.0,0.0,19.85875
1.0,4.0,6.0,0.0,68.27125
1.0,4.0,6.0,0.0,121.175
1.0,4.0,6.0,0.0,148.46625
1.0,4.0,7.0,235.93,170.075
1.0,4.0,7.0,235.93,169.86375
1.0,4.0,7.0,235.93,158.43
1.0,4.0,7.0,235.93,159.00125
1.0,4.0,8.0,697.9015,170.585
1.0,4.0,8.0,697.9015,171.45625
1.0,4.0,8.0,697.9015,150.71125
1.0,4.0,8.0,697.9015,150.6825
1.0,4.0,9.0,1074.455,171.785
1.0,4.0,9.0,1074.455,199.91
1.0,4.0,9.0,1074.455,216.36625
1.0,4.0,9.0,1074.455,219.09
1.0,4.0,10.0,1281.4975,228.30125
1.0,4.0,10.0,1281.4975,219.33875
1.0,4.0,10.0,1281.4975,193.8
1.0,4.0,10.0,1281.4975,194.245
1.0,4.0,11.0,1406.63,215.86
1.0,4.0,11.0,1406.63,213.16125
1.0,4.0,11.0,1406.63,166.03625
1.0,4.0,11.0,1406.63,167.83625
1.0,4.0,12.0,1468.3495,215.31625
1.0,4.0,12.0,1468.3495,214.9625
1.0,4.0,12.0,1468.3495,168.81375
1.0,4.0,12.0,1468.3495,169.6875
1.0,4.0,13.0,1407.5120000000002,214.75625
1.0,4.0,13.0,1407.5120000000002,213.62
1.0,4.0,13.0,1407.5120000000002,172.59875
1.0,4.0,13.0,1407.5120000000002,174.27375
1.0,4.0,14.0,1254.8245,217.0575
1.0,4.0,14.0,1254.8245,217.6825
1.0,4.0,14.0,1254.8245,178.4475
1.0,4.0,14.0,1254.8245,180.15125
1.0,4.0,15.0,1002.2080000000001,221.8575
1.0,4.0,15.0,1002.2080000000001,222.7125
1.0,4.0,15.0,1002.2080000000001,173.8775
1.0,4.0,15.0,1002.2080000000001,174.23
1.0,4.0,16.0,665.2869999999999,208.775
1.0,4.0,16.0,665.2869999999999,184.0675
1.0,4.0,16.0,665.2869999999999,135.2625
1.0,4.0,16.0,665.2869999999999,134.10125
1.0,4.0,17.0,307.3615,171.64125
1.0,4.0,17.0,307.3615,171.1175
1.0,4.0,17.0,307.3615,133.94
1.0,4.0,17.0,307.3615,131.13
1.0,4.0,18.0,66.2365,156.91375
1.0,4.0,18.0,66.2365,91.1825
1.0,4.0,18.0,66.2365,24.12875
1.0,4.0,18.0,66.2365,16.66375
1.0,4.0,19.0,0.0,19.0425
1.0,4.0,19.0,0.0,18.89
1.0,4.0,19.0,0.0,15.155
1.0,4.0,19.0,0.0,15.335
1.0,4.0,20.0,0.0,19.7575
1.0,4.0,20.0,0.0,22.71
1.0,4.0,20.0,0.0,19.30375
1.0,4.0,20.0,0.0,19.71625
1.0,4.0,21.0,0.0,25.81375
1.0,4.0,21.0,0.0,25.40375
1.0,4.0,21.0,0.0,17.48125
1.0,4.0,21.0,0.0,11.26125
1.0,4.0,22.0,0.0,11.72125
1.0,4.0,22.0,0.0,11.67125
1.0,4.0,22.0,0.0,10.0075
1.0,4.0,22.0,0.0,9.44125
1.0,4.0,23.0,0.0,12.02125
1.0,4.0,23.0,0.0,12.0425
1.0,4.0,23.0,0.0,8.89125
1.0,4.0,23.0,0.0,9.01625
1.0,5.0,0.0,0.0,11.45875
1.0,5.0,0.0,0.0,12.325
1.0,5.0,0.0,0.0,10.0475
1.0,5.0,0.0,0.0,9.31875
1.0,5.0,1.0,0.0,12.09375
1.0,5.0,1.0,0.0,11.37125
1.0,5.0,1.0,0.0,7.8425
1.0,5.0,1.0,0.0,7.61875
1.0,5.0,2.0,0.0,10.47
1.0,5.0,2.0,0.0,10.625
1.0,5.0,2.0,0.0,7.885
1.0,5.0,2.0,0.0,8.02625
1.0,5.0,3.0,0.0,10.67125
1.0,5.0,3.0,0.0,10.425
1.0,5.0,3.0,0.0,7.78125
1.0,5.0,3.0,0.0,8.0225
1.0,5.0,4.0,0.0,10.4775
1.0,5.0,4.0,0.0,10.325
1.0,5.0,4.0,0.0,8.11625
1.0,5.0,4.0,0.0,10.21125
1.0,5.0,5.0,0.0,14.835
1.0,5.0,5.0,0.0,15.055
1.0,5.0,5.0,0.0,11.35125
1.0,5.0,5.0,0.0,11.99
1.0,5.0,6.0,0.0,18.41125
1.0,5.0,6.0,0.0,60.1225
1.0,5.0,6.0,0.0,91.0975
1.0,5.0,6.0,0.0,124.57875
1.0,5.0,7.0,225.072,167.33125
1.0,5.0,7.0,225.072,168.37125
1.0,5.0,7.0,225.072,127.0275
1.0,5.0,7.0,225.072,126.52
1.0,5.0,8.0,672.42,168.53
1.0,5.0,8.0,672.42,169.44625
1.0,5.0,8.0,672.42,129.13
1.0,5.0,8.0,672.42,128.21375
1.0,5.0,9.0,1051.5305,168.91625
1.0,5.0,9.0,1051.5305,170.5025
1.0,5.0,9.0,1051.5305,137.385
1.0,5.0,9.0,1051.5305,136.6
1.0,5.0,10.0,1299.8855,169.4
1.0,5.0,10.0,1299.8855,169.6325
1.0,5.0,10.0,1299.8855,147.11625
1.0,5.0,10.0,1299.8855,146.84
1.0,5.0,11.0,1430.953,169.13
1.0,5.0,11.0,1430.953,169.725
1.0,5.0,11.0,1430.953,126.30125
1.0,5.0,11.0,1430.953,126.63875
1.0,5.0,12.0,1444.2615,170.72
1.0,5.0,12.0,1444.2615,170.89
1.0,5.0,12.0,1444.2615,127.75625
1.0,5.0,12.0,1444.2615,126.945
1.0,5.0,13.0,1365.658,167.17
1.0,5.0,13.0,1365.658,104.18625
1.0,5.0,13.0,1365.658,28.98
1.0,5.0,13.0,1365.658,20.13
1.0,5.0,14.0,1219.739,26.92625
1.0,5.0,14.0,1219.739,27.87
1.0,5.0,14.0,1219.739,20.4625
1.0,5.0,14.0,1219.739,20.2175
1.0,5.0,15.0,984.9839999999999,27.21375
1.0,5.0,15.0,984.9839999999999,27.1675
1.0,5.0,15.0,984.9839999999999,21.94125
1.0,5.0,15.0,984.9839999999999,21.59625
1.0,5.0,16.0,663.3355,27.11375
1.0,5.0,16.0,663.3355,28.82
1.0,5.0,16.0,663.3355,31.78125
1.0,5.0,16.0,663.3355,51.72125
1.0,5.0,17.0,309.439,69.55375
1.0,5.0,17.0,309.439,68.90125
1.0,5.0,17.0,309.439,39.7075
1.0,5.0,17.0,309.439,16.09125
1.0,5.0,18.0,67.995,21.68625
1.0,5.0,18.0,67.995,21.54875
1.0,5.0,18.0,67.995,15.955
1.0,5.0,18.0,67.995,16.03875
1.0,5.0,19.0,0.0,21.3175
1.0,5.0,19.0,0.0,20.58875
1.0,5.0,19.0,0.0,16.115
1.0,5.0,19.0,0.0,17.19375
1.0,5.0,20.0,0.0,21.73
1.0,5.0,20.0,0.0,20.68625
1.0,5.0,20.0,0.0,13.21
1.0,5.0,20.0,0.0,10.08375
1.0,5.0,21.0,0.0,12.63875
1.0,5.0,21.0,0.0,12.63875
1.0,5.0,21.0,0.0,9.38375
1.0,5.0,21.0,0.0,9.3325
1.0,5.0,22.0,0.0,12.72125
1.0,5.0,22.0,0.0,12.8525
1.0,5.0,22.0,0.0,10.0575
1.0,5.0,22.0,0.0,9.42875
1.0,5.0,23.0,0.0,12.84875
1.0,5.0,23.0,0.0,12.86125
1.0,5.0,23.0,0.0,9.8775
1.0,5.0,23.0,0.0,9.47875
1.0,6.0,0.0,0.0,12.83875
1.0,6.0,0.0,0.0,12.9875
1.0,6.0,0.0,0.0,8.5675
1.0,6.0,0.0,0.0,8.555
1.0,6.0,1.0,0.0,12.34125
1.0,6.0,1.0,0.0,13.04125
1.0,6.0,1.0,0.0,9.1825
1.0,6.0,1.0,0.0,9.47375
1.0,6.0,2.0,0.0,13.20375
1.0,6.0,2.0,0.0,12.76625
1.0,6.0,2.0,0.0,9.5975
1.0,6.0,2.0,0.0,9.62125
1.0,6.0,3.0,0.0,13.00125
1.0,6.0,3.0,0.0,12.47625
1.0,6.0,3.0,0.0,9.355
1.0,6.0,3.0,0.0,9.30125
1.0,6.0,4.0,0.0,12.865
1.0,6.0,4.0,0.0,12.47375
1.0,6.0,4.0,0.0,8.855
1.0,6.0,4.0,0.0,9.085
1.0,6.0,5.0,0.0,12.185
1.0,6.0,5.0,0.0,12.71375
1.0,6.0,5.0,0.0,8.72125
1.0,6.0,5.0,0.0,8.98375
1.0,6.0,6.0,0.0,12.515
1.0,6.0,6.0,0.0,12.75125
1.0,6.0,6.0,0.0,11.795
1.0,6.0,6.0,0.0,26.63125
1.0,6.0,7.0,238.4125,62.48875
1.0,6.0,7.0,238.4125,83.0675
1.0,6.0,7.0,238.4125,60.525
1.0,6.0,7.0,238.4125,59.59875
1.0,6.0,8.0,681.6545,83.5125
1.0,6.0,8.0,681.6545,77.335
1.0,6.0,8.0,681.6545,40.96875
1.0,6.0,8.0,681.6545,17.76125
1.0,6.0,9.0,1031.202,25.415
1.0,6.0,9.0,1031.202,27.3375
1.0,6.0,9.0,1031.202,17.23875
1.0,6.0,9.0,1031.202,17.4725
1.0,6.0,10.0,1266.012,28.19
1.0,6.0,10.0,1266.012,27.7825
1.0,6.0,10.0,1266.012,17.09625
1.0,6.0,10.0,1266.012,14.1125
1.0,6.0,11.0,1378.1055,20.20875
1.0,6.0,11.0,1378.1055,18.81625
1.0,6.0,11.0,1378.1055,12.0125
1.0,6.0,11.0,1378.1055,13.26375
1.0,6.0,12.0,1392.8139999999999,20.93875
1.0,6.0,12.0,1392.8139999999999,20.5425
1.0,6.0,12.0,1392.8139999999999,13.69625
1.0,6.0,12.0,1392.8139999999999,16.89
1.0,6.0,13.0,1334.8625,42.60125
1.0,6.0,13.0,1334.8625,65.055
1.0,6.0,13.0,1334.8625,48.3475
1.0,6.0,13.0,1334.8625,48.50875
1.0,6.0,14.0,1191.4125,71.89125
1.0,6.0,14.0,1191.4125,71.98625
1.0,6.0,14.0,1191.4125,43.9925
1.0,6.0,14.0,1191.4125,43.14
1.0,6.0,15.0,960.419,70.2575
1.0,6.0,15.0,960.419,50.4675
1.0,6.0,15.0,960.419,18.75875
1.0,6.0,15.0,960.419,16.09625
1.0,6.0,16.0,647.1795,25.2725
1.0,6.0,16.0,647.1795,24.68375
1.0,6.0,16.0,647.1795,15.2525
1.0,6.0,16.0,647.1795,15.3925
1.0,6.0,17.0,296.6645,25.09375
1.0,6.0,17.0,296.6645,24.985
1.0,6.0,17.0,296.6645,15.29375
1.0,6.0,17.0,296.6645,13.23875
1.0,6.0,18.0,60.5935,20.41625
1.0,6.0,18.0,60.5935,20.15625
1.0,6.0,18.0,60.5935,12.04375
1.0,6.0,18.0,60.5935,12.505
1.0,6.0,19.0,0.0,20.5175
1.0,6.0,19.0,0.0,20.12375
1.0,6.0,19.0,0.0,11.79125
1.0,6.0,19.0,0.0,7.20625
1.0,6.0,20.0,0.0,10.7025
1.0,6.0,20.0,0.0,10.4625
1.0,6.0,20.0,0.0,6.44625
1.0,6.0,20.0,0.0,6.68875
1.0,6.0,21.0,0.0,10.86875
1.0,6.0,21.0,0.0,10.9
1.0,6.0,21.0,0.0,6.70375
1.0,6.0,21.0,0.0,6.4775
1.0,6.0,22.0,0.0,10.57125
1.0,6.0,22.0,0.0,10.78375
1.0,6.0,22.0,0.0,6.49125
1.0,6.0,22.0,0.0,6.37375
1.0,6.0,23.0,0.0,10.77625
1.0,6.0,23.0,0.0,11.0925
1.0,6.0,23.0,0.0,6.6875
1.0,6.0,23.0,0.0,6.22125
1.0,7.0,0.0,0.0,10.6
1.0,7.0,0.0,0.0,10.7475
1.0,7.0,0.0,0.0,6.41
1.0,7.0,0.0,0.0,6.4025
1.0,7.0,1.0,0.0,11.0375
1.0,7.0,1.0,0.0,11.03
1.0,7.0,1.0,0.0,6.62875
1.0,7.0,1.0,0.0,6.6425
1.0,7.0,2.0,0.0,10.77875
1.0,7.0,2.0,0.0,10.6575
1.0,7.0,2.0,0.0,6.16375
1.0,7.0,2.0,0.0,6.615
1.0,7.0,3.0,0.0,11.1325
1.0,7.0,3.0,0.0,10.8275
1.0,7.0,3.0,0.0,6.39125
1.0,7.0,3.0,0.0,6.67875
1.0,7.0,4.0,0.0,13.34
1.0,7.0,4.0,0.0,15.36
1.0,7.0,4.0,0.0,9.33
1.0,7.0,4.0,0.0,9.48
1.0,7.0,5.0,0.0,15.59
1.0,7.0,5.0,0.0,15.55625
1.0,7.0,5.0,0.0,9.925
1.0,7.0,5.0,0.0,10.55625
1.0,7.0,6.0,0.0,44.27375
1.0,7.0,6.0,0.0,117.795
1.0,7.0,6.0,0.0,95.89125
1.0,7.0,6.0,0.0,100.70625
1.0,7.0,7.0,233.4465,188.80125
1.0,7.0,7.0,233.4465,251.7575
1.0,7.0,7.0,233.4465,170.0125
1.0,7.0,7.0,233.4465,153.5825
1.0,7.0,8.0,673.703,263.055
1.0,7.0,8.0,673.703,255.38125
1.0,7.0,8.0,673.703,144.655
1.0,7.0,8.0,673.703,145.07125
1.0,7.0,9.0,1028.9425,250.69375
1.0,7.0,9.0,1028.9425,248.26875
1.0,7.0,9.0,1028.9425,143.6025
1.0,7.0,9.0,1028.9425,145.2375
1.0,7.0,10.0,1271.976,249.91
1.0,7.0,10.0,1271.976,249.27375
1.0,7.0,10.0,1271.976,147.02625
1.0,7.0,10.0,1271.976,147.17125
1.0,7.0,11.0,1408.2155,249.99375
1.0,7.0,11.0,1408.2155,250.655
1.0,7.0,11.0,1408.2155,153.765
1.0,7.0,11.0,1408.2155,154.14875
1.0,7.0,12.0,1430.899,251.25625
1.0,7.0,12.0,1430.899,250.68625
1.0,7.0,12.0,1430.899,142.03625
1.0,7.0,12.0,1430.899,142.14625
1.0,7.0,13.0,1359.7720000000002,251.91
1.0,7.0,13.0,1359.7720000000002,252.88625
1.0,7.0,13.0,1359.7720000000002,143.48
1.0,7.0,13.0,1359.7720000000002,143.16375
1.0,7.0,14.0,1212.7445,252.3375
1.0,7.0,14.0,1212.7445,253.97375
1.0,7.0,14.0,1212.7445,146.60375
1.0,7.0,14.0,1212.7445,148.8925
1.0,7.0,15.0,968.355,262.2175
1.0,7.0,15.0,968.355,262.17125
1.0,7.0,15.0,968.355,150.69875
1.0,7.0,15.0,968.355,151.15375
1.0,7.0,16.0,577.3545,262.935
1.0,7.0,16.0,577.3545,247.43875
1.0,7.0,16.0,577.3545,135.66375
1.0,7.0,16.0,577.3545,110.30375
1.0,7.0,17.0,234.47299999999998,175.7575
1.0,7.0,17.0,234.47299999999998,172.2725
1.0,7.0,17.0,234.47299999999998,97.24875
