Timestamp,Solar Power (kW),PV_component
1/1/2017 12:00:00 AM,0,
1/1/2017 12:15:00 AM,0,0.00
1/1/2017 12:30:00 AM,0,0.00
1/1/2017 12:45:00 AM,0,0.00
1/1/2017 1:00:00 AM,0,0.00
1/1/2017 1:15:00 AM,0,0.00
1/1/2017 1:30:00 AM,0,0.00
1/1/2017 1:45:00 AM,0,0.00
1/1/2017 2:00:00 AM,0,0.00
1/1/2017 2:15:00 AM,0,0.00
1/1/2017 2:30:00 AM,0,0.00
1/1/2017 2:45:00 AM,0,0.00
1/1/2017 3:00:00 AM,0,0.00
1/1/2017 3:15:00 AM,0,0.00
1/1/2017 3:30:00 AM,0,0.00
1/1/2017 3:45:00 AM,0,0.00
1/1/2017 4:00:00 AM,0,0.00
1/1/2017 4:15:00 AM,0,0.00
1/1/2017 4:30:00 AM,0,0.00
1/1/2017 4:45:00 AM,0,0.00
1/1/2017 5:00:00 AM,0,0.00
1/1/2017 5:15:00 AM,0,0.00
1/1/2017 5:30:00 AM,0,0.00
1/1/2017 5:45:00 AM,0,0.00
1/1/2017 6:00:00 AM,0,0.00
1/1/2017 6:15:00 AM,0,0.00
1/1/2017 6:30:00 AM,0,0.00
1/1/2017 6:45:00 AM,0,0.00
1/1/2017 7:00:00 AM,0.076,0.01
1/1/2017 7:15:00 AM,0.252,0.04
1/1/2017 7:30:00 AM,0.632,0.11
1/1/2017 7:45:00 AM,0.824,0.18
1/1/2017 8:00:00 AM,0.84,0.21
1/1/2017 8:15:00 AM,1.2,0.26
1/1/2017 8:30:00 AM,1.24,0.31
1/1/2017 8:45:00 AM,1.576,0.35
1/1/2017 9:00:00 AM,2.06,0.45
1/1/2017 9:15:00 AM,2.292,0.54
1/1/2017 9:30:00 AM,2.548,0.61
1/1/2017 9:45:00 AM,2.624,0.65
1/1/2017 10:00:00 AM,2.916,0.69
1/1/2017 10:15:00 AM,2.964,0.74
1/1/2017 10:30:00 AM,3.272,0.78
1/1/2017 10:45:00 AM,3.524,0.85
1/1/2017 11:00:00 AM,3.284,0.85
1/1/2017 11:15:00 AM,3.308,0.82
1/1/2017 11:30:00 AM,3.428,0.84
1/1/2017 11:45:00 AM,2.52,0.74
1/1/2017 12:00:00 PM,1.912,0.55
1/1/2017 12:15:00 PM,2.5,0.55
1/1/2017 12:30:00 PM,3.18,0.71
1/1/2017 12:45:00 PM,3.388,0.82
1/1/2017 1:00:00 PM,3.58,0.87
1/1/2017 1:15:00 PM,1.828,0.68
1/1/2017 1:30:00 PM,0,0.23
1/1/2017 1:45:00 PM,0,0.00
1/1/2017 2:00:00 PM,0,0.00
1/1/2017 2:15:00 PM,0,0.00
1/1/2017 2:30:00 PM,0,0.00
1/1/2017 2:45:00 PM,0,0.00
1/1/2017 3:00:00 PM,1.296,0.16
1/1/2017 3:15:00 PM,1.596,0.36
1/1/2017 3:30:00 PM,2.46,0.51
1/1/2017 3:45:00 PM,3.18,0.71
1/1/2017 4:00:00 PM,2.644,0.73
1/1/2017 4:15:00 PM,1.94,0.57
1/1/2017 4:30:00 PM,1.928,0.48
1/1/2017 4:45:00 PM,1.092,0.38
1/1/2017 5:00:00 PM,1.188,0.29
1/1/2017 5:15:00 PM,1.108,0.29
1/1/2017 5:30:00 PM,1.048,0.27
1/1/2017 5:45:00 PM,0.812,0.23
1/1/2017 6:00:00 PM,0.628,0.18
1/1/2017 6:15:00 PM,0.364,0.12
1/1/2017 6:30:00 PM,0.196,0.07
1/1/2017 6:45:00 PM,0.12,0.04
1/1/2017 7:00:00 PM,0.072,0.02
1/1/2017 7:15:00 PM,0.056,0.02
1/1/2017 7:30:00 PM,0.032,0.01
1/1/2017 7:45:00 PM,0,0.00
1/1/2017 8:00:00 PM,0,0.00
1/1/2017 8:15:00 PM,0,0.00
1/1/2017 8:30:00 PM,0,0.00
1/1/2017 8:45:00 PM,0,0.00
1/1/2017 9:00:00 PM,0,0.00
1/1/2017 9:15:00 PM,0,0.00
1/1/2017 9:30:00 PM,0,0.00
1/1/2017 9:45:00 PM,0,0.00
1/1/2017 10:00:00 PM,0,0.00
1/1/2017 10:15:00 PM,0,0.00
1/1/2017 10:30:00 PM,0,0.00
1/1/2017 10:45:00 PM,0,0.00
1/1/2017 11:00:00 PM,0,0.00
1/1/2017 11:15:00 PM,0,0.00
1/1/2017 11:30:00 PM,0,0.00
1/1/2017 11:45:00 PM,0,0.00
1/2/2017 12:00:00 AM,0,0.00
1/2/2017 12:15:00 AM,0,0.00
1/2/2017 12:30:00 AM,0,0.00
1/2/2017 12:45:00 AM,0,0.00
1/2/2017 1:00:00 AM,0,0.00
1/2/2017 1:15:00 AM,0,0.00
1/2/2017 1:30:00 AM,0,0.00
1/2/2017 1:45:00 AM,0,0.00
1/2/2017 2:00:00 AM,0,0.00
1/2/2017 2:15:00 AM,0,0.00
1/2/2017 2:30:00 AM,0,0.00
1/2/2017 2:45:00 AM,0,0.00
1/2/2017 3:00:00 AM,0,0.00
1/2/2017 3:15:00 AM,0,0.00
1/2/2017 3:30:00 AM,0,0.00
1/2/2017 3:45:00 AM,0,0.00
1/2/2017 4:00:00 AM,0,0.00
1/2/2017 4:15:00 AM,0,0.00
1/2/2017 4:30:00 AM,0,0.00
1/2/2017 4:45:00 AM,0,0.00
1/2/2017 5:00:00 AM,0,0.00
1/2/2017 5:15:00 AM,0,0.00
1/2/2017 5:30:00 AM,0,0.00
1/2/2017 5:45:00 AM,0,0.00
1/2/2017 6:00:00 AM,0,0.00
1/2/2017 6:15:00 AM,0,0.00
1/2/2017 6:30:00 AM,0,0.00
1/2/2017 6:45:00 AM,0,0.00
1/2/2017 7:00:00 AM,0,0.00
1/2/2017 7:15:00 AM,0,0.00
1/2/2017 7:30:00 AM,0,0.00
1/2/2017 7:45:00 AM,0,0.00
1/2/2017 8:00:00 AM,0,0.00
1/2/2017 8:15:00 AM,0.08,0.01
1/2/2017 8:30:00 AM,0.232,0.04
1/2/2017 8:45:00 AM,0.328,0.07
1/2/2017 9:00:00 AM,0.56,0.11
1/2/2017 9:15:00 AM,0.844,0.18
1/2/2017 9:30:00 AM,1.076,0.24
1/2/2017 9:45:00 AM,1.272,0.29
1/2/2017 10:00:00 AM,1.616,0.36
1/2/2017 10:15:00 AM,1.9,0.44
1/2/2017 10:30:00 AM,2.204,0.51
1/2/2017 10:45:00 AM,2.368,0.57
1/2/2017 11:00:00 AM,2.432,0.60
1/2/2017 11:15:00 AM,2.748,0.65
1/2/2017 11:30:00 AM,3.008,0.72
1/2/2017 11:45:00 AM,3.132,0.77
1/2/2017 12:00:00 PM,3.312,0.81
1/2/2017 12:15:00 PM,3.448,0.85
1/2/2017 12:30:00 PM,3.248,0.84
1/2/2017 12:45:00 PM,3.368,0.83
1/2/2017 1:00:00 PM,3.048,0.80
1/2/2017 1:15:00 PM,3.576,0.83
1/2/2017 1:30:00 PM,3.308,0.86
1/2/2017 1:45:00 PM,3.412,0.84
1/2/2017 2:00:00 PM,3.072,0.81
1/2/2017 2:15:00 PM,2.952,0.75
1/2/2017 2:30:00 PM,3.444,0.80
1/2/2017 2:45:00 PM,3.26,0.84
1/2/2017 3:00:00 PM,2.712,0.75
1/2/2017 3:15:00 PM,2.304,0.63
1/2/2017 3:30:00 PM,2.628,0.62
1/2/2017 3:45:00 PM,2.356,0.62
1/2/2017 4:00:00 PM,2.684,0.63
1/2/2017 4:15:00 PM,2.352,0.63
1/2/2017 4:30:00 PM,1.452,0.48
1/2/2017 4:45:00 PM,1.148,0.33
1/2/2017 5:00:00 PM,1.088,0.28
1/2/2017 5:15:00 PM,0.968,0.26
1/2/2017 5:30:00 PM,0.896,0.23
1/2/2017 5:45:00 PM,0.812,0.21
1/2/2017 6:00:00 PM,0.7,0.19
1/2/2017 6:15:00 PM,0.552,0.16
1/2/2017 6:30:00 PM,0.464,0.13
1/2/2017 6:45:00 PM,0.372,0.10
1/2/2017 7:00:00 PM,0.252,0.08
1/2/2017 7:15:00 PM,0.14,0.05
1/2/2017 7:30:00 PM,0.06,0.03
1/2/2017 7:45:00 PM,0,0.01
1/2/2017 8:00:00 PM,0,0.00
1/2/2017 8:15:00 PM,0,0.00
1/2/2017 8:30:00 PM,0,0.00
1/2/2017 8:45:00 PM,0,0.00
1/2/2017 9:00:00 PM,0,0.00
1/2/2017 9:15:00 PM,0,0.00
1/2/2017 9:30:00 PM,0,0.00
1/2/2017 9:45:00 PM,0,0.00
1/2/2017 10:00:00 PM,0,0.00
1/2/2017 10:15:00 PM,0,0.00
1/2/2017 10:30:00 PM,0,0.00
1/2/2017 10:45:00 PM,0,0.00
1/2/2017 11:00:00 PM,0,0.00
1/2/2017 11:15:00 PM,0,0.00
1/2/2017 11:30:00 PM,0,0.00
1/2/2017 11:45:00 PM,0,0.00
1/3/2017 12:00:00 AM,0,0.00
1/3/2017 12:15:00 AM,0,0.00
1/3/2017 12:30:00 AM,0,0.00
1/3/2017 12:45:00 AM,0,0.00
1/3/2017 1:00:00 AM,0,0.00
1/3/2017 1:15:00 AM,0,0.00
1/3/2017 1:30:00 AM,0,0.00
1/3/2017 1:45:00 AM,0,0.00
1/3/2017 2:00:00 AM,0,0.00
1/3/2017 2:15:00 AM,0,0.00
1/3/2017 2:30:00 AM,0,0.00
1/3/2017 2:45:00 AM,0,0.00
1/3/2017 3:00:00 AM,0,0.00
1/3/2017 3:15:00 AM,0,0.00
1/3/2017 3:30:00 AM,0,0.00
1/3/2017 3:45:00 AM,0,0.00
1/3/2017 4:00:00 AM,0,0.00
1/3/2017 4:15:00 AM,0,0.00
1/3/2017 4:30:00 AM,0,0.00
1/3/2017 4:45:00 AM,0,0.00
1/3/2017 5:00:00 AM,0,0.00
1/3/2017 5:15:00 AM,0,0.00
1/3/2017 5:30:00 AM,0,0.00
1/3/2017 5:45:00 AM,0,0.00
1/3/2017 6:00:00 AM,0,0.00
1/3/2017 6:15:00 AM,0,0.00
1/3/2017 6:30:00 AM,0,0.00
1/3/2017 6:45:00 AM,0,0.00
1/3/2017 7:00:00 AM,0,0.00
1/3/2017 7:15:00 AM,0,0.00
1/3/2017 7:30:00 AM,0,0.00
1/3/2017 7:45:00 AM,0,0.00
1/3/2017 8:00:00 AM,0,0.00
1/3/2017 8:15:00 AM,0,0.00
1/3/2017 8:30:00 AM,0.08,0.01
1/3/2017 8:45:00 AM,0.376,0.06
1/3/2017 9:00:00 AM,0.8,0.15
1/3/2017 9:15:00 AM,1.04,0.23
1/3/2017 9:30:00 AM,1.288,0.29
1/3/2017 9:45:00 AM,1.472,0.35
1/3/2017 10:00:00 AM,1.5,0.37
1/3/2017 10:15:00 AM,1.904,0.43
1/3/2017 10:30:00 AM,2.04,0.49
1/3/2017 10:45:00 AM,2.14,0.52
1/3/2017 11:00:00 AM,2.032,0.52
1/3/2017 11:15:00 AM,2.088,0.52
1/3/2017 11:30:00 AM,2.112,0.53
1/3/2017 11:45:00 AM,1.992,0.51
1/3/2017 12:00:00 PM,2.312,0.54
1/3/2017 12:15:00 PM,2.444,0.59
1/3/2017 12:30:00 PM,2.8,0.66
1/3/2017 12:45:00 PM,3.044,0.73
1/3/2017 1:00:00 PM,4.088,0.89
1/3/2017 1:15:00 PM,4.308,1.05
1/3/2017 1:30:00 PM,4.444,1.09
1/3/2017 1:45:00 PM,4.196,1.08
1/3/2017 2:00:00 PM,4.184,1.05
1/3/2017 2:15:00 PM,4.18,1.05
1/3/2017 2:30:00 PM,3.652,0.98
1/3/2017 2:45:00 PM,4.092,0.97
1/3/2017 3:00:00 PM,3.816,0.99
1/3/2017 3:15:00 PM,3.732,0.94
1/3/2017 3:30:00 PM,3.868,0.95
1/3/2017 3:45:00 PM,3.264,0.89
1/3/2017 4:00:00 PM,2.268,0.69
1/3/2017 4:15:00 PM,2.592,0.61
1/3/2017 4:30:00 PM,2.296,0.61
1/3/2017 4:45:00 PM,2.608,0.61
1/3/2017 5:00:00 PM,2.708,0.66
1/3/2017 5:15:00 PM,2.716,0.68
1/3/2017 5:30:00 PM,2.38,0.64
1/3/2017 5:45:00 PM,1.98,0.55
1/3/2017 6:00:00 PM,1.384,0.42
1/3/2017 6:15:00 PM,1.092,0.31
1/3/2017 6:30:00 PM,0.868,0.25
1/3/2017 6:45:00 PM,0.468,0.17
1/3/2017 7:00:00 PM,0.196,0.08
1/3/2017 7:15:00 PM,0.12,0.04
1/3/2017 7:30:00 PM,0.052,0.02
1/3/2017 7:45:00 PM,0.02,0.01
1/3/2017 8:00:00 PM,0,0.00
1/3/2017 8:15:00 PM,0,0.00
1/3/2017 8:30:00 PM,0,0.00
1/3/2017 8:45:00 PM,0,0.00
1/3/2017 9:00:00 PM,0,0.00
1/3/2017 9:15:00 PM,0,0.00
1/3/2017 9:30:00 PM,0,0.00
1/3/2017 9:45:00 PM,0,0.00
1/3/2017 10:00:00 PM,0,0.00
1/3/2017 10:15:00 PM,0,0.00
1/3/2017 10:30:00 PM,0,0.00
1/3/2017 10:45:00 PM,0,0.00
1/3/2017 11:00:00 PM,0,0.00
1/3/2017 11:15:00 PM,0,0.00
1/3/2017 11:30:00 PM,0,0.00
1/3/2017 11:45:00 PM,0,0.00
1/4/2017 12:00:00 AM,0,0.00
1/4/2017 12:15:00 AM,0,0.00
1/4/2017 12:30:00 AM,0,0.00
1/4/2017 12:45:00 AM,0,0.00
1/4/2017 1:00:00 AM,0,0.00
1/4/2017 1:15:00 AM,0,0.00
1/4/2017 1:30:00 AM,0,0.00
1/4/2017 1:45:00 AM,0,0.00
1/4/2017 2:00:00 AM,0,0.00
1/4/2017 2:15:00 AM,0,0.00
1/4/2017 2:30:00 AM,0,0.00
1/4/2017 2:45:00 AM,0,0.00
1/4/2017 3:00:00 AM,0,0.00
1/4/2017 3:15:00 AM,0,0.00
1/4/2017 3:30:00 AM,0,0.00
1/4/2017 3:45:00 AM,0,0.00
1/4/2017 4:00:00 AM,0,0.00
1/4/2017 4:15:00 AM,0,0.00
1/4/2017 4:30:00 AM,0,0.00
1/4/2017 4:45:00 AM,0,0.00
1/4/2017 5:00:00 AM,0,0.00
1/4/2017 5:15:00 AM,0,0.00
1/4/2017 5:30:00 AM,0,0.00
1/4/2017 5:45:00 AM,0,0.00
1/4/2017 6:00:00 AM,0,0.00
1/4/2017 6:15:00 AM,0,0.00
1/4/2017 6:30:00 AM,0,0.00
1/4/2017 6:45:00 AM,0,0.00
1/4/2017 7:00:00 AM,0,0.00
1/4/2017 7:15:00 AM,0,0.00
1/4/2017 7:30:00 AM,0,0.00
1/4/2017 7:45:00 AM,0,0.00
1/4/2017 8:00:00 AM,0,0.00
1/4/2017 8:15:00 AM,0.076,0.01
1/4/2017 8:30:00 AM,0.204,0.04
1/4/2017 8:45:00 AM,0.44,0.08
1/4/2017 9:00:00 AM,0.656,0.14
1/4/2017 9:15:00 AM,0.92,0.20
1/4/2017 9:30:00 AM,1.188,0.26
1/4/2017 9:45:00 AM,1.452,0.33
1/4/2017 10:00:00 AM,1.744,0.40
1/4/2017 10:15:00 AM,2,0.47
1/4/2017 10:30:00 AM,2.284,0.54
1/4/2017 10:45:00 AM,2.484,0.60
1/4/2017 11:00:00 AM,2.732,0.65
1/4/2017 11:15:00 AM,2.956,0.71
1/4/2017 11:30:00 AM,3.068,0.75
1/4/2017 11:45:00 AM,3.348,0.80
1/4/2017 12:00:00 PM,3.436,0.85
1/4/2017 12:15:00 PM,3.484,0.87
1/4/2017 12:30:00 PM,3.576,0.88
1/4/2017 12:45:00 PM,3.492,0.88
1/4/2017 1:00:00 PM,3.808,0.91
1/4/2017 1:15:00 PM,3.852,0.96
1/4/2017 1:30:00 PM,3.904,0.97
1/4/2017 1:45:00 PM,3.836,0.97
1/4/2017 2:00:00 PM,3.86,0.96
1/4/2017 2:15:00 PM,3.832,0.96
1/4/2017 2:30:00 PM,3.844,0.96
1/4/2017 2:45:00 PM,3.808,0.96
1/4/2017 3:00:00 PM,3.788,0.95
1/4/2017 3:15:00 PM,3.564,0.92
1/4/2017 3:30:00 PM,3.54,0.89
1/4/2017 3:45:00 PM,3.468,0.88
1/4/2017 4:00:00 PM,3.336,0.85
1/4/2017 4:15:00 PM,3.18,0.81
1/4/2017 4:30:00 PM,2.968,0.77
1/4/2017 4:45:00 PM,2.736,0.71
1/4/2017 5:00:00 PM,2.584,0.67
1/4/2017 5:15:00 PM,2.368,0.62
1/4/2017 5:30:00 PM,2.144,0.56
1/4/2017 5:45:00 PM,1.684,0.48
1/4/2017 6:00:00 PM,1.624,0.41
1/4/2017 6:15:00 PM,1.528,0.39
1/4/2017 6:30:00 PM,1.172,0.34
1/4/2017 6:45:00 PM,0.848,0.25
1/4/2017 7:00:00 PM,0.524,0.17
1/4/2017 7:15:00 PM,0.244,0.10
1/4/2017 7:30:00 PM,0.08,0.04
1/4/2017 7:45:00 PM,0.02,0.01
1/4/2017 8:00:00 PM,0,0.00
1/4/2017 8:15:00 PM,0,0.00
1/4/2017 8:30:00 PM,0,0.00
1/4/2017 8:45:00 PM,0,0.00
1/4/2017 9:00:00 PM,0,0.00
1/4/2017 9:15:00 PM,0,0.00
1/4/2017 9:30:00 PM,0,0.00
1/4/2017 9:45:00 PM,0,0.00
1/4/2017 10:00:00 PM,0,0.00
1/4/2017 10:15:00 PM,0,0.00
1/4/2017 10:30:00 PM,0,0.00
1/4/2017 10:45:00 PM,0,0.00
1/4/2017 11:00:00 PM,0,0.00
1/4/2017 11:15:00 PM,0,0.00
1/4/2017 11:30:00 PM,0,0.00
1/4/2017 11:45:00 PM,0,0.00
1/5/2017 12:00:00 AM,0,0.00
1/5/2017 12:15:00 AM,0,0.00
1/5/2017 12:30:00 AM,0,0.00
1/5/2017 12:45:00 AM,0,0.00
1/5/2017 1:00:00 AM,0,0.00
1/5/2017 1:15:00 AM,0,0.00
1/5/2017 1:30:00 AM,0,0.00
1/5/2017 1:45:00 AM,0,0.00
1/5/2017 2:00:00 AM,0,0.00
1/5/2017 2:15:00 AM,0,0.00
1/5/2017 2:30:00 AM,0,0.00
1/5/2017 2:45:00 AM,0,0.00
1/5/2017 3:00:00 AM,0,0.00
1/5/2017 3:15:00 AM,0,0.00
1/5/2017 3:30:00 AM,0,0.00
1/5/2017 3:45:00 AM,0,0.00
1/5/2017 4:00:00 AM,0,0.00
1/5/2017 4:15:00 AM,0,0.00
1/5/2017 4:30:00 AM,0,0.00
1/5/2017 4:45:00 AM,0,0.00
1/5/2017 5:00:00 AM,0,0.00
1/5/2017 5:15:00 AM,0,0.00
1/5/2017 5:30:00 AM,0,0.00
1/5/2017 5:45:00 AM,0,0.00
1/5/2017 6:00:00 AM,0,0.00
1/5/2017 6:15:00 AM,0,0.00
1/5/2017 6:30:00 AM,0,0.00
1/5/2017 6:45:00 AM,0,0.00
1/5/2017 7:00:00 AM,0,0.00
1/5/2017 7:15:00 AM,0,0.00
1/5/2017 7:30:00 AM,0,0.00
1/5/2017 7:45:00 AM,0,0.00
1/5/2017 8:00:00 AM,0,0.00
1/5/2017 8:15:00 AM,0.08,0.01
1/5/2017 8:30:00 AM,0.24,0.04
1/5/2017 8:45:00 AM,0.452,0.09
1/5/2017 9:00:00 AM,0.72,0.15
1/5/2017 9:15:00 AM,1.028,0.22
1/5/2017 9:30:00 AM,1.308,0.29
1/5/2017 9:45:00 AM,1.524,0.35
1/5/2017 10:00:00 AM,1.828,0.42
1/5/2017 10:15:00 AM,2.012,0.48
1/5/2017 10:30:00 AM,2.252,0.53
1/5/2017 10:45:00 AM,2.504,0.59
1/5/2017 11:00:00 AM,2.796,0.66
1/5/2017 11:15:00 AM,2.732,0.69
1/5/2017 11:30:00 AM,2.476,0.65
1/5/2017 11:45:00 AM,2.724,0.65
1/5/2017 12:00:00 PM,2.756,0.69
1/5/2017 12:15:00 PM,3.288,0.76
1/5/2017 12:30:00 PM,3.512,0.85
1/5/2017 12:45:00 PM,3.64,0.89
1/5/2017 1:00:00 PM,3.7,0.92
1/5/2017 1:15:00 PM,3.752,0.93
1/5/2017 1:30:00 PM,3.856,0.95
1/5/2017 1:45:00 PM,3.916,0.97
1/5/2017 2:00:00 PM,3.908,0.98
1/5/2017 2:15:00 PM,3.852,0.97
1/5/2017 2:30:00 PM,3.896,0.97
1/5/2017 2:45:00 PM,3.756,0.96
1/5/2017 3:00:00 PM,3.664,0.93
1/5/2017 3:15:00 PM,3.5,0.90
1/5/2017 3:30:00 PM,3.412,0.86
1/5/2017 3:45:00 PM,3.304,0.84
1/5/2017 4:00:00 PM,3.128,0.80
1/5/2017 4:15:00 PM,2.956,0.76
1/5/2017 4:30:00 PM,2.768,0.72
1/5/2017 4:45:00 PM,2.568,0.67
1/5/2017 5:00:00 PM,2.304,0.61
1/5/2017 5:15:00 PM,2.076,0.55
1/5/2017 5:30:00 PM,1.824,0.49
1/5/2017 5:45:00 PM,1.5,0.42
1/5/2017 6:00:00 PM,1.22,0.34
1/5/2017 6:15:00 PM,0.936,0.27
1/5/2017 6:30:00 PM,0.68,0.20
1/5/2017 6:45:00 PM,0.424,0.14
1/5/2017 7:00:00 PM,0.216,0.08
1/5/2017 7:15:00 PM,0.076,0.04
1/5/2017 7:30:00 PM,0.036,0.01
1/5/2017 7:45:00 PM,0,0.00
1/5/2017 8:00:00 PM,0,0.00
1/5/2017 8:15:00 PM,0,0.00
1/5/2017 8:30:00 PM,0,0.00
1/5/2017 8:45:00 PM,0,0.00
1/5/2017 9:00:00 PM,0,0.00
1/5/2017 9:15:00 PM,0,0.00
1/5/2017 9:30:00 PM,0,0.00
1/5/2017 9:45:00 PM,0,0.00
1/5/2017 10:00:00 PM,0,0.00
1/5/2017 10:15:00 PM,0,0.00
1/5/2017 10:30:00 PM,0,0.00
1/5/2017 10:45:00 PM,0,0.00
1/5/2017 11:00:00 PM,0,0.00
1/5/2017 11:15:00 PM,0,0.00
1/5/2017 11:30:00 PM,0,0.00
1/5/2017 11:45:00 PM,0,0.00
1/6/2017 12:00:00 AM,0,0.00
1/6/2017 12:15:00 AM,0,0.00
1/6/2017 12:30:00 AM,0,0.00
1/6/2017 12:45:00 AM,0,0.00
1/6/2017 1:00:00 AM,0,0.00
1/6/2017 1:15:00 AM,0,0.00
1/6/2017 1:30:00 AM,0,0.00
1/6/2017 1:45:00 AM,0,0.00
1/6/2017 2:00:00 AM,0,0.00
1/6/2017 2:15:00 AM,0,0.00
1/6/2017 2:30:00 AM,0,0.00
1/6/2017 2:45:00 AM,0,0.00
1/6/2017 3:00:00 AM,0,0.00
1/6/2017 3:15:00 AM,0,0.00
1/6/2017 3:30:00 AM,0,0.00
1/6/2017 3:45:00 AM,0,0.00
1/6/2017 4:00:00 AM,0,0.00
1/6/2017 4:15:00 AM,0,0.00
1/6/2017 4:30:00 AM,0,0.00
1/6/2017 4:45:00 AM,0,0.00
1/6/2017 5:00:00 AM,0,0.00
1/6/2017 5:15:00 AM,0,0.00
1/6/2017 5:30:00 AM,0,0.00
1/6/2017 5:45:00 AM,0,0.00
1/6/2017 6:00:00 AM,0,0.00
1/6/2017 6:15:00 AM,0,0.00
1/6/2017 6:30:00 AM,0,0.00
1/6/2017 6:45:00 AM,0,0.00
1/6/2017 7:00:00 AM,0,0.00
1/6/2017 7:15:00 AM,0,0.00
1/6/2017 7:30:00 AM,0,0.00
1/6/2017 7:45:00 AM,0,0.00
1/6/2017 8:00:00 AM,0,0.00
1/6/2017 8:15:00 AM,0.112,0.01
1/6/2017 8:30:00 AM,0.288,0.05
1/6/2017 8:45:00 AM,0.492,0.10
1/6/2017 9:00:00 AM,0.54,0.13
1/6/2017 9:15:00 AM,0.832,0.17
1/6/2017 9:30:00 AM,1.432,0.28
1/6/2017 9:45:00 AM,1.264,0.34
1/6/2017 10:00:00 AM,1.38,0.33
1/6/2017 10:15:00 AM,2.108,0.44
1/6/2017 10:30:00 AM,2.364,0.56
1/6/2017 10:45:00 AM,2.448,0.60
1/6/2017 11:00:00 AM,2.708,0.64
1/6/2017 11:15:00 AM,3.104,0.73
1/6/2017 11:30:00 AM,3.208,0.79
1/6/2017 11:45:00 AM,3.136,0.79
1/6/2017 12:00:00 PM,3.172,0.79
1/6/2017 12:15:00 PM,3.284,0.81
1/6/2017 12:30:00 PM,2.372,0.71
1/6/2017 12:45:00 PM,1.368,0.47
1/6/2017 1:00:00 PM,3.388,0.59
1/6/2017 1:15:00 PM,3.292,0.84
1/6/2017 1:30:00 PM,3.616,0.86
1/6/2017 1:45:00 PM,3.692,0.91
1/6/2017 2:00:00 PM,3.784,0.93
1/6/2017 2:15:00 PM,3.692,0.93
1/6/2017 2:30:00 PM,3.196,0.86
1/6/2017 2:45:00 PM,2.876,0.76
1/6/2017 3:00:00 PM,2.048,0.62
1/6/2017 3:15:00 PM,2.736,0.60
1/6/2017 3:30:00 PM,3.06,0.72
1/6/2017 3:45:00 PM,2.656,0.71
1/6/2017 4:00:00 PM,2.892,0.69
1/6/2017 4:15:00 PM,2.508,0.68
1/6/2017 4:30:00 PM,2.644,0.64
1/6/2017 4:45:00 PM,2.396,0.63
1/6/2017 5:00:00 PM,2.084,0.56
1/6/2017 5:15:00 PM,1.996,0.51
1/6/2017 5:30:00 PM,1.6,0.45
1/6/2017 5:45:00 PM,1.36,0.37
1/6/2017 6:00:00 PM,1.152,0.31
1/6/2017 6:15:00 PM,0.824,0.25
1/6/2017 6:30:00 PM,0.512,0.17
1/6/2017 6:45:00 PM,0.396,0.11
1/6/2017 7:00:00 PM,0.228,0.08
1/6/2017 7:15:00 PM,0.084,0.04
1/6/2017 7:30:00 PM,0.04,0.02
1/6/2017 7:45:00 PM,0.008,0.01
1/6/2017 8:00:00 PM,0,0.00
1/6/2017 8:15:00 PM,0,0.00
1/6/2017 8:30:00 PM,0,0.00
1/6/2017 8:45:00 PM,0,0.00
1/6/2017 9:00:00 PM,0,0.00
1/6/2017 9:15:00 PM,0,0.00
1/6/2017 9:30:00 PM,0,0.00
1/6/2017 9:45:00 PM,0,0.00
1/6/2017 10:00:00 PM,0,0.00
1/6/2017 10:15:00 PM,0,0.00
1/6/2017 10:30:00 PM,0,0.00
1/6/2017 10:45:00 PM,0,0.00
1/6/2017 11:00:00 PM,0,0.00
1/6/2017 11:15:00 PM,0,0.00
1/6/2017 11:30:00 PM,0,0.00
1/6/2017 11:45:00 PM,0,0.00
1/7/2017 12:00:00 AM,0,0.00
1/7/2017 12:15:00 AM,0,0.00
1/7/2017 12:30:00 AM,0,0.00
1/7/2017 12:45:00 AM,0,0.00
1/7/2017 1:00:00 AM,0,0.00
1/7/2017 1:15:00 AM,0,0.00
1/7/2017 1:30:00 AM,0,0.00
1/7/2017 1:45:00 AM,0,0.00
1/7/2017 2:00:00 AM,0,0.00
1/7/2017 2:15:00 AM,0,0.00
1/7/2017 2:30:00 AM,0,0.00
1/7/2017 2:45:00 AM,0,0.00
1/7/2017 3:00:00 AM,0,0.00
1/7/2017 3:15:00 AM,0,0.00
1/7/2017 3:30:00 AM,0,0.00
1/7/2017 3:45:00 AM,0,0.00
1/7/2017 4:00:00 AM,0,0.00
1/7/2017 4:15:00 AM,0,0.00
1/7/2017 4:30:00 AM,0,0.00
1/7/2017 4:45:00 AM,0,0.00
1/7/2017 5:00:00 AM,0,0.00
1/7/2017 5:15:00 AM,0,0.00
1/7/2017 5:30:00 AM,0,0.00
1/7/2017 5:45:00 AM,0,0.00
1/7/2017 6:00:00 AM,0,0.00
1/7/2017 6:15:00 AM,0,0.00
1/7/2017 6:30:00 AM,0,0.00
1/7/2017 6:45:00 AM,0,0.00
1/7/2017 7:00:00 AM,0,0.00
1/7/2017 7:15:00 AM,0,0.00
1/7/2017 7:30:00 AM,0,0.00
1/7/2017 7:45:00 AM,0,0.00
1/7/2017 8:00:00 AM,0,0.00
1/7/2017 8:15:00 AM,0.16,0.02
